date,division,index,division_name,summary
2019-02-01,13,111.8,Social Protection & Miscellaneous Goods and Services,"On 2019-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 111.8."
2019-03-01,13,112.2,Social Protection & Miscellaneous Goods and Services,"On 2019-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 112.2."
2019-04-01,13,112.3,Social Protection & Miscellaneous Goods and Services,"On 2019-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 112.3."
2019-05-01,13,112.3,Social Protection & Miscellaneous Goods and Services,"On 2019-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 112.3."
2019-06-01,13,112.6,Social Protection & Miscellaneous Goods and Services,"On 2019-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 112.6."
2019-07-01,13,113.0,Social Protection & Miscellaneous Goods and Services,"On 2019-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 113.0."
2019-08-01,13,113.6,Social Protection & Miscellaneous Goods and Services,"On 2019-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 113.6."
2019-09-01,13,114.0,Social Protection & Miscellaneous Goods and Services,"On 2019-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.0."
2019-10-01,13,113.8,Social Protection & Miscellaneous Goods and Services,"On 2019-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 113.8."
2019-11-01,13,114.3,Social Protection & Miscellaneous Goods and Services,"On 2019-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.3."
2019-12-01,13,114.2,Social Protection & Miscellaneous Goods and Services,"On 2019-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.2."
2020-01-01,13,114.7,Social Protection & Miscellaneous Goods and Services,"On 2020-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.7."
2020-02-01,13,114.6,Social Protection & Miscellaneous Goods and Services,"On 2020-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.6."
2020-03-01,13,115.1,Social Protection & Miscellaneous Goods and Services,"On 2020-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 115.1."
2020-04-01,13,114.9,Social Protection & Miscellaneous Goods and Services,"On 2020-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 114.9."
2020-05-01,13,115.5,Social Protection & Miscellaneous Goods and Services,"On 2020-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 115.5."
2020-06-01,13,116.0,Social Protection & Miscellaneous Goods and Services,"On 2020-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.0."
2020-07-01,13,116.3,Social Protection & Miscellaneous Goods and Services,"On 2020-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.3."
2020-08-01,13,117.1,Social Protection & Miscellaneous Goods and Services,"On 2020-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.1."
2020-09-01,13,117.1,Social Protection & Miscellaneous Goods and Services,"On 2020-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.1."
2020-10-01,13,117.0,Social Protection & Miscellaneous Goods and Services,"On 2020-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.0."
2020-11-01,13,116.9,Social Protection & Miscellaneous Goods and Services,"On 2020-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.9."
2020-12-01,13,116.7,Social Protection & Miscellaneous Goods and Services,"On 2020-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.7."
2021-01-01,13,116.8,Social Protection & Miscellaneous Goods and Services,"On 2021-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.8."
2021-02-01,13,116.4,Social Protection & Miscellaneous Goods and Services,"On 2021-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.4."
2021-03-01,13,116.2,Social Protection & Miscellaneous Goods and Services,"On 2021-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.2."
2021-04-01,13,116.3,Social Protection & Miscellaneous Goods and Services,"On 2021-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.3."
2021-05-01,13,116.3,Social Protection & Miscellaneous Goods and Services,"On 2021-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.3."
2021-06-01,13,116.4,Social Protection & Miscellaneous Goods and Services,"On 2021-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.4."
2021-07-01,13,116.4,Social Protection & Miscellaneous Goods and Services,"On 2021-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.4."
2021-08-01,13,116.4,Social Protection & Miscellaneous Goods and Services,"On 2021-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.4."
2021-09-01,13,116.5,Social Protection & Miscellaneous Goods and Services,"On 2021-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.5."
2021-10-01,13,116.8,Social Protection & Miscellaneous Goods and Services,"On 2021-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 116.8."
2021-11-01,13,117.0,Social Protection & Miscellaneous Goods and Services,"On 2021-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.0."
2021-12-01,13,117.2,Social Protection & Miscellaneous Goods and Services,"On 2021-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.2."
2022-01-01,13,117.5,Social Protection & Miscellaneous Goods and Services,"On 2022-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.5."
2022-02-01,13,117.7,Social Protection & Miscellaneous Goods and Services,"On 2022-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 117.7."
2022-03-01,13,118.4,Social Protection & Miscellaneous Goods and Services,"On 2022-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 118.4."
2022-04-01,13,118.4,Social Protection & Miscellaneous Goods and Services,"On 2022-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 118.4."
2022-05-01,13,118.5,Social Protection & Miscellaneous Goods and Services,"On 2022-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 118.5."
2022-06-01,13,119.0,Social Protection & Miscellaneous Goods and Services,"On 2022-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 119.0."
2022-07-01,13,118.9,Social Protection & Miscellaneous Goods and Services,"On 2022-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 118.9."
2022-08-01,13,119.2,Social Protection & Miscellaneous Goods and Services,"On 2022-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 119.2."
2022-09-01,13,119.3,Social Protection & Miscellaneous Goods and Services,"On 2022-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 119.3."
2022-10-01,13,119.6,Social Protection & Miscellaneous Goods and Services,"On 2022-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 119.6."
2022-11-01,13,120.0,Social Protection & Miscellaneous Goods and Services,"On 2022-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 120.0."
2022-12-01,13,119.9,Social Protection & Miscellaneous Goods and Services,"On 2022-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 119.9."
2023-01-01,13,120.2,Social Protection & Miscellaneous Goods and Services,"On 2023-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 120.2."
2023-02-01,13,120.6,Social Protection & Miscellaneous Goods and Services,"On 2023-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 120.6."
2023-03-01,13,120.9,Social Protection & Miscellaneous Goods and Services,"On 2023-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 120.9."
2023-04-01,13,121.4,Social Protection & Miscellaneous Goods and Services,"On 2023-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 121.4."
2023-05-01,13,121.9,Social Protection & Miscellaneous Goods and Services,"On 2023-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 121.9."
2023-06-01,13,122.2,Social Protection & Miscellaneous Goods and Services,"On 2023-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.2."
2023-07-01,13,122.0,Social Protection & Miscellaneous Goods and Services,"On 2023-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.0."
2023-08-01,13,122.1,Social Protection & Miscellaneous Goods and Services,"On 2023-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.1."
2023-09-01,13,122.3,Social Protection & Miscellaneous Goods and Services,"On 2023-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.3."
2023-10-01,13,122.3,Social Protection & Miscellaneous Goods and Services,"On 2023-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.3."
2023-11-01,13,122.8,Social Protection & Miscellaneous Goods and Services,"On 2023-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 122.8."
2023-12-01,13,123.1,Social Protection & Miscellaneous Goods and Services,"On 2023-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 123.1."
2024-01-01,13,123.2,Social Protection & Miscellaneous Goods and Services,"On 2024-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 123.2."
2024-02-01,13,123.6,Social Protection & Miscellaneous Goods and Services,"On 2024-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 123.6."
2024-03-01,13,124.1,Social Protection & Miscellaneous Goods and Services,"On 2024-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 124.1."
2024-04-01,13,125.2,Social Protection & Miscellaneous Goods and Services,"On 2024-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 125.2."
2024-05-01,13,125.6,Social Protection & Miscellaneous Goods and Services,"On 2024-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 125.6."
2024-06-01,13,125.5,Social Protection & Miscellaneous Goods and Services,"On 2024-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 125.5."
2024-07-01,13,125.9,Social Protection & Miscellaneous Goods and Services,"On 2024-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 125.9."
2024-08-01,13,126.0,Social Protection & Miscellaneous Goods and Services,"On 2024-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 126.0."
2024-09-01,13,126.1,Social Protection & Miscellaneous Goods and Services,"On 2024-09-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 126.1."
2024-10-01,13,126.4,Social Protection & Miscellaneous Goods and Services,"On 2024-10-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 126.4."
2024-11-01,13,127.0,Social Protection & Miscellaneous Goods and Services,"On 2024-11-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 127.0."
2024-12-01,13,127.0,Social Protection & Miscellaneous Goods and Services,"On 2024-12-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 127.0."
2025-01-01,13,127.3,Social Protection & Miscellaneous Goods and Services,"On 2025-01-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 127.3."
2025-02-01,13,128.2,Social Protection & Miscellaneous Goods and Services,"On 2025-02-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 128.2."
2025-03-01,13,128.6,Social Protection & Miscellaneous Goods and Services,"On 2025-03-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 128.6."
2025-04-01,13,130.3,Social Protection & Miscellaneous Goods and Services,"On 2025-04-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 130.3."
2025-05-01,13,130.3,Social Protection & Miscellaneous Goods and Services,"On 2025-05-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 130.3."
2025-06-01,13,130.8,Social Protection & Miscellaneous Goods and Services,"On 2025-06-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 130.8."
2025-07-01,13,130.8,Social Protection & Miscellaneous Goods and Services,"On 2025-07-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 130.8."
2025-08-01,13,131.1,Social Protection & Miscellaneous Goods and Services,"On 2025-08-01, the Core CPI for Social Protection & Miscellaneous Goods and Services was 131.1."
